AEROVIA,FIXO
W1   ,SBKP       
W1   ,SBMT       
W1   ,MONDA      
W1   ,NACIO      
W1   ,RALYT      
W1   ,SALVI      
W1   ,ARUBI      
W1   ,BHZ        
W1   ,CNF        
W1   ,DISKA      
W1   ,SCB        
W1   ,VUKEM      
W1   ,VUKIP      
W1   ,LIVAM      
W1   ,STN        
W1   ,JPS        
W1   ,SJC        
W1   ,MCL        
W1   ,SBBH       
W1   ,SIDUS      
W1   ,SNZA       
W1   ,SBLS       
W1   ,SBGR       
W1   ,DAGOV      
W1   ,CPN        
W1   ,EPDIM      
W1   ,MALBA      
W1   ,NIKNI      
W1   ,ASBUP      
W1   ,ILMUR      
W1   ,MAVBO      
W1   ,MOXEP      
W1   ,PUDVA      
W1   ,REDAD      
W1   ,VAL        
W1   ,SBSV       
W1   ,SBFZ       
W1   ,RUBIC      
W1   ,MABMA      
W1   ,ANSUG      
W1   ,UBRIR      
W1   ,REMIG      
W1   ,SBSP       
W1   ,SIPOT      
W1   ,VUTNO      
W1   ,POSMU      
W1   ,ANLES      
W1   ,CARDO      
W1   ,SBIP       
W1   ,ANCAF      
W1   ,OPKES      
W1   ,SNJQ       
W1   ,SBGO       
W1   ,UTGIR      
W1   ,MOTMA      
W1   ,NISTI      
W1   ,ILSIP      
W1   ,SWNB       
W1   ,SSDK       
W1   ,MILIL      
W1   ,MUNUD      
W1   ,VUGMU      
W10  ,SBKP       
W10  ,SWKC       
W10  ,NEFAS      
W10  ,RETOL      
W10  ,VUKEP      
W10  ,SBGR       
W10  ,SWRD       
W10  ,VANIA      
W10  ,SBPC       
W10  ,SBPJ       
W10  ,SBGO       
W10  ,CARVA      
W10  ,BRIDE      
W10  ,SBBR       
W10  ,SBCY       
W10  ,SNTO       
W10  ,NIMVA      
W10  ,GAVUV      
W10  ,KOGMA      
W10  ,PADIG      
W10  ,VLH        
W10  ,HDFJW      
W10  ,LAP        
W10  ,PAF        
W10  ,SIAPA      
W10  ,FRM        
W10  ,REC        
W10  ,BSI        
W10  ,ILTAS      
W10  ,ITAMA      
W10  ,KOLDA      
W10  ,MAGDA      
W10  ,SBG        
W10  ,AMZAK      
W10  ,BAG        
W10  ,BAIAN      
W10  ,AERON      
W10  ,AMANT      
W10  ,BIGOD      
W10  ,BRS        
W10  ,CHANT      
W10  ,CIA        
W10  ,CZS        
W10  ,GOI        
W10  ,GOIA       
W10  ,ITAGU      
W10  ,PAJEM      
W10  ,PANOL      
W10  ,RON        
W10  ,RBC        
W10  ,PVH        
W10  ,GOMAL      
W10  ,UBSUS      
W10  ,SBBH       
W10  ,IMBES      
W10  ,MASVO      
W10  ,IRUXI      
W10  ,SBPL       
W10  ,SBVH       
W10  ,LODUV      
W10  ,GNV        
W10  ,MASTU      
W10  ,SBFZ       
W10  ,SBBW       
W10  ,EGIMO      
W10  ,SBEG       
W10  ,SBIH       
W10  ,SBIZ       
W10  ,SBJI       
W10  ,SBMQ       
W10  ,SBPV       
W10  ,SBRB       
W10  ,SBSL       
W10  ,MABMA      
W10  ,MIMUM      
W10  ,MITU       
W10  ,OBLEV      
W10  ,PMS        
W10  ,SBBE       
W10  ,OBKIK      
W10  ,NITBU      
W10  ,SBTF       
W10  ,SWKO       
W10  ,UGAGA      
W10  ,ZORRO      
W10  ,MIPAD      
W10  ,SWFN       
W10  ,RCO        
W10  ,SBTE       
W10  ,SIMUV      
W10  ,SWNV       
W10  ,SBMA       
W10  ,MCR        
W10  ,PLOTO      
W10  ,UBKAB      
W10  ,SWNS       
W10  ,ACARI      
W10  ,SELPU      
W10  ,LIVAB      
W10  ,BLUES      
W10  ,SBCF       
W10  ,SBRD       
W10  ,TEMID      
W10  ,SBRF       
W10  ,SBAN       
W10  ,MALBA      
W10  ,SSKW       
W10  ,SIWO       
W10  ,FSA        
W10  ,PANOK      
W10  ,POVOX      
W10  ,DOBDA      
W10  ,POSVO      
W10  ,SWPM       
W10  ,SWJW       
W10  ,LOMUL      
W10  ,SJZN       
W10  ,SBRP       
W10  ,SWPY       
W10  ,SIAQ       
W10  ,UTPAM      
W11  ,BRIDE      
W11  ,KIGUB      
W11  ,SBMK       
W11  ,SBIP       
W11  ,SBSP       
W11  ,SBVT       
W11  ,SNUH       
W11  ,MAVSA      
W11  ,NISPA      
W11  ,PANEM      
W11  ,SBKP       
W11  ,TOMBO      
W11  ,SBBR       
W11  ,TEMOX      
W11  ,PABAN      
W11  ,SBBH       
W11  ,SBCF       
W11  ,SBGO       
W11  ,KUKOL      
W11  ,MOPNI      
W11  ,POSTA      
W11  ,SAMGA      
W11  ,SATNA      
W11  ,CAL        
W11  ,GOI        
W11  ,GUARI      
W11  ,KUBIV      
W11  ,KUDGA      
W11  ,MATKI      
W11  ,NEBAP      
W11  ,PABAG      
W11  ,PABUS      
W11  ,ROMIK      
W11  ,GIKRI      
W11  ,DOBDU      
W11  ,SASXX      
W11  ,SASDO      
W11  ,ULD        
W11  ,EVPAD      
W11  ,VTR        
W11  ,KEXAL      
W11  ,MILED      
W11  ,NINDI      
W11  ,SELDO      
W11  ,SIGEL      
W11  ,BACON      
W11  ,DOGPA      
W11  ,DOGXX      
W11  ,EKUGA      
W11  ,EKUXX      
W11  ,SBUL       
W11  ,BHZ        
W11  ,SIGOM      
W11  ,KEVOP      
W11  ,SBGR       
W11  ,SBIT       
W11  ,SNPJ       
W11  ,SWNS       
W11  ,SWUA       
W11  ,CORVO      
W11  ,KETUL      
W11  ,POLVO      
W11  ,SBCN       
W11  ,ALGOX      
W11  ,ALVAR      
W11  ,ESIGI      
W11  ,ETIGU      
W11  ,ISMEL      
W11  ,MANDU      
W11  ,MIKUX      
W11  ,MOLMI      
W11  ,PESCA      
W11  ,SBAN       
W11  ,MOPDA      
W11  ,UGULO      
W11  ,SBMO       
W11  ,GNV        
W11  ,SIMK       
W11  ,SBGV       
W11  ,SBRP       
W11  ,SBUR       
W11  ,SBYS       
W11  ,SWLC       
W11  ,URB        
W11  ,USAMO      
W11  ,VAL        
W11  ,VUSAK      
W11  ,YBA        
W11  ,CARDO      
W11  ,MALMI      
W11  ,SBAX       
W11  ,MOTMA      
W11  ,GARUP      
W11  ,SBRF       
W11  ,NEKIT      
W11  ,SBBU       
W11  ,EGONI      
W11  ,ESKIP      
W11  ,SWTQ       
W11  ,XOMOD      
W11  ,OBGOV      
W11  ,MALBA      
W11  ,GILNI      
W11  ,POTRI      
W11  ,SDPW       
W11  ,NIKNI      
W11  ,KOMBO      
W11  ,SBMT       
W12  ,YAU        
W12  ,YUB        
W12  ,ATM        
W12  ,BREGA      
W12  ,BRL        
W12  ,FAVOR      
W12  ,KAMIR      
W12  ,SBHT       
W12  ,SGC        
W12  ,TAPUR      
W12  ,MNS        
W12  ,SBIH       
W12  ,ROTAM      
W12  ,AKNOV      
W12  ,EGIMO      
W12  ,SNDC       
W12  ,UKEDA      
W12  ,SBTF       
W12  ,SBUA       
W12  ,SBMN       
W12  ,EVRIS      
W12  ,SBEG       
W12  ,SBSL       
W12  ,SBTK       
W12  ,SWMK       
W12  ,ENSUK      
W12  ,OBLEV      
W12  ,SBTT       
W12  ,LIVAB      
W12  ,MICRO      
W12  ,SWPI       
W12  ,MUDIS      
W12  ,BINAS      
W12  ,SWFN       
W12  ,VILUX      
W12  ,KILEV      
W12  ,SBPV       
W12  ,SBBE       
W12  ,SJHR       
W13  ,MOTSU      
W13  ,SBPJ       
W13  ,MAVSA      
W13  ,PANEM      
W13  ,SBBR       
W13  ,SBGV       
W13  ,SBKP       
W13  ,TUBE       
W13  ,SBCF       
W13  ,URP        
W13  ,SBGO       
W13  ,SBRJ       
W13  ,BERLI      
W13  ,SBCT       
W13  ,PABAN      
W13  ,PABAP      
W13  ,PIR        
W13  ,SBBH       
W13  ,SBGR       
W13  ,SBIP       
W13  ,SBSR       
W13  ,SEBNI      
W13  ,SBVT       
W13  ,VERME      
W13  ,BRU        
W13  ,CARMO      
W13  ,CAV        
W13  ,KOMBO      
W13  ,MOVSI      
W13  ,MUMAG      
W13  ,NIKSU      
W13  ,NIPDA      
W13  ,OPLOX      
W13  ,POSKI      
W13  ,EGBAL      
W13  ,MUBIK      
W13  ,MUBOG      
W13  ,MUBOK      
W13  ,OBDOV      
W13  ,PABAV      
W13  ,PABOD      
W13  ,PADAB      
W13  ,SIGAR      
W13  ,FUR        
W13  ,MATEL      
W13  ,AAQ        
W13  ,CNF        
W13  ,ESMEG      
W13  ,FOZ        
W13  ,FRAUD      
W13  ,MORDO      
W13  ,LON        
W13  ,RAMOS      
W13  ,SBCA       
W13  ,SBLO       
W13  ,MAMPO      
W13  ,MAVIK      
W13  ,REBOK      
W13  ,RPR        
W13  ,CALDA      
W13  ,SERRA      
W13  ,AAQQ       
W13  ,BSCWA      
W13  ,MOMVA      
W13  ,SJEG       
W13  ,AKNEN      
W13  ,KARIU      
W13  ,MUMBO      
W13  ,NERVO      
W13  ,SBGL       
W13  ,SBFL       
W13  ,RORAX      
W13  ,SASNU      
W13  ,SBRP       
W13  ,MOSTI      
W13  ,BOMAG      
W13  ,CPN        
W13  ,DAISE      
W13  ,SBSP       
W13  ,MIBIS      
W13  ,MUKDI      
W13  ,OPNIP      
W13  ,PESCA      
W13  ,PUPSI      
W13  ,MOTMA      
W13  ,ISIBI      
W13  ,OGNAV      
W13  ,SBBU       
W13  ,SBFI       
W13  ,SSIE       
W13  ,BHZ        
W13  ,SNCT       
W13  ,JAVAN      
W13  ,SBMG       
W13  ,SBSV       
W13  ,SSBT       
W13  ,SNPY       
W13  ,SNOS       
W13  ,USAMO      
W13  ,SBVG       
W13  ,NILSU      
W13  ,SNUH       
W13  ,GEBUN      
W13  ,PULOT      
W13  ,ILMIS      
W13  ,ENACT      
W13  ,REMIG      
W13  ,SWIT       
W13  ,OBDOK      
W13  ,SBUL       
W13  ,BETAR      
W13  ,IVTEK      
W13  ,SIMK       
W13  ,SDAA       
W13  ,SSOL       
W14  ,FLN        
W14  ,URG        
W14  ,BLIND      
W14  ,OSTRA      
W14  ,RAXEN      
W14  ,ELATE      
W14  ,KEKAR      
W14  ,KRI        
W14  ,LENOX      
W14  ,POR        
W14  ,SBCO       
W14  ,SMA        
W14  ,SW         
W14  ,COA        
W14  ,CRY        
W14  ,NVG        
W14  ,AGURI      
W14  ,TUVAM      
W14  ,SBSM       
W14  ,OAS        
W14  ,SUSKI      
W14  ,SBPA       
W14  ,SBGR       
W14  ,GETVI      
W14  ,ILVET      
W14  ,SBUG       
W14  ,NUNVU      
W14  ,SBJA       
W14E ,POR        
W14E ,IMPEL      
W14E ,NACRE      
W14E ,SBPA       
W14E ,COA        
W14E ,SBSM       
W14E ,SMA        
W14E ,BGE        
W14E ,SBLO       
W14E ,SASNU      
W15  ,GRUTA      
W15  ,MDD        
W15  ,MICAL      
W15  ,SBMD       
W15  ,SBMQ       
W15  ,MCP        
W15  ,STM        
W15  ,MULUK      
W16  ,SBGR       
W16  ,SBSP       
W16  ,OROKA      
W16  ,CPN        
W16  ,SBCF       
W16  ,SBKP       
W16  ,SBUL       
W16  ,NIKNI      
W16  ,AAQ        
W16  ,NIGRA      
W16  ,PABUV      
W16  ,RCL        
W16  ,JRP        
W16  ,MORDO      
W16  ,PABOV      
W16  ,PORVA      
W16  ,POTNI      
W16  ,PIR        
W16  ,SIDOM      
W16  ,SARTA      
W16  ,KOLBU      
W16  ,MABMA      
W16  ,PUPSI      
W16  ,REKUD      
W16  ,SBSR       
W16  ,SDVG       
W17  ,MUKDI      
W17  ,PORDU      
W17  ,NEFAS      
W17  ,SBGR       
W17  ,MUBOK      
W17  ,MUGOT      
W17  ,NIBMU      
W17  ,SBBR       
W17  ,SBSP       
W17  ,SNMU       
W17  ,VAL        
W17  ,KOKSU      
W17  ,LUVSU      
W17  ,MANDU      
W17  ,MUGIS      
W17  ,NIKVU      
W17  ,DOTBA      
W17  ,KUBIB      
W17  ,KUDBO      
W17  ,PABUP      
W17  ,PUBOM      
W17  ,SBBH       
W17  ,GUVOM      
W17  ,CVL        
W17  ,KODNA      
W17  ,MEBLU      
W17  ,PESCA      
W17  ,PKT        
W17  ,REINA      
W17  ,BHZ        
W17  ,DOMLA      
W17  ,DOMXX      
W17  ,EKODI      
W17  ,SBGV       
W17  ,PMS        
W17  ,PORMI      
W17  ,ISOPI      
W17  ,SNJP       
W17  ,BETAR      
W17  ,MEVOS      
W17  ,POSMU      
W17  ,UGULO      
W17  ,SNZR       
W17  ,SBVT       
W17  ,SBCF       
W17  ,ISIBI      
W17  ,MALBA      
W17  ,USAMO      
W17  ,GILNI      
W17  ,SBMT       
W17  ,SBUR       
W17  ,ESKIP      
W18  ,CELSO      
W18  ,GRADE      
W18  ,AAQ        
W18  ,JRP        
W18  ,MANSE      
W18  ,NIGRA      
W18  ,SARTA      
W18  ,IMPEL      
W18  ,NACRE      
W18  ,SBPA       
W18  ,SBSM       
W18  ,POR        
W18  ,DOPGA      
W18  ,SMA        
W18  ,SBSP       
W18  ,SBCT       
W18  ,OAS        
W19  ,NILVU      
W19  ,MOVSI      
W19  ,SBGL       
W19  ,SBRP       
W19  ,SBYS       
W19  ,KUBLO      
W19  ,KUDEK      
W19  ,KUDOX      
W19  ,NIBVU      
W19  ,DADPU      
W19  ,MUKSA      
W19  ,SEMDU      
W19  ,KUBVI      
W19  ,PADAD      
W19  ,PADAV      
W19  ,PADEK      
W19  ,PAI        
W19  ,ESDAD      
W19  ,PCL        
W19  ,SARTE      
W19  ,TEMEV      
W19  ,BSCWK      
W19  ,SJC        
W19  ,JRP        
W19  ,NILSU      
W19  ,RPR        
W19  ,SAMTA      
W19  ,TENEP      
W19  ,VUKIP      
W19  ,TENUT      
W19  ,KUMON      
W19  ,MEBGA      
W19  ,SBSP       
W19  ,RORAX      
W19  ,NIMPU      
W19  ,ASBUP      
W19  ,MOLVA      
W19  ,MOXEP      
W19  ,MUDRU      
W19  ,OPRUT      
W19  ,ARSAX      
W19  ,BETAR      
W19  ,EVTOB      
W19  ,RUTLE      
W19  ,SBGR       
W19  ,SIGOP      
W19  ,ENTIT      
W19  ,BSCWD      
W19  ,SNBA       
W19  ,ESIGI      
W19  ,PABAV      
W19  ,SBGW       
W2   ,MUBSA      
W2   ,BRIDE      
W2   ,MOVPA      
W2   ,NILPA      
W2   ,SBCF       
W2   ,BCO        
W2   ,TENUT      
W2   ,KOGLI      
W2   ,SBBH       
W2   ,SBGR       
W2   ,SEBNU      
W2   ,SIDOL      
W2   ,SAFOK      
W2   ,SBBR       
W2   ,VALDI      
W2   ,VERME      
W2   ,KOGMA      
W2   ,MULUL      
W2   ,POTPA      
W2   ,ASGAT      
W2   ,BBC        
W2   ,BHZ        
W2   ,CNF        
W2   ,CXI        
W2   ,DIVTU      
W2   ,FLAND      
W2   ,KODPA      
W2   ,KUBIX      
W2   ,KUBNU      
W2   ,SEBNA      
W2   ,FRONT      
W2   ,BRR        
W2   ,CALIF      
W2   ,PNB        
W2   ,SELBO      
W2   ,BRS        
W2   ,HDFJV      
W2   ,HDFQM      
W2   ,RONCA      
W2   ,TRS        
W2   ,BSI        
W2   ,OPRAM      
W2   ,PANOK      
W2   ,PCL        
W2   ,BACON      
W2   ,EGBIT      
W2   ,SIGAT      
W2   ,ARX        
W2   ,TOMBO      
W2   ,ITAMA      
W2   ,EGBED      
W2   ,KOLTU      
W2   ,MIA        
W2   ,PCX        
W2   ,SBJF       
W2   ,MANDU      
W2   ,SBFZ       
W2   ,SBRF       
W2   ,BSCWC      
W2   ,DEJAN      
W2   ,DOKBA      
W2   ,LOBAT      
W2   ,MAVGU      
W2   ,MINUX      
W2   ,MUBET      
W2   ,POTMU      
W2   ,SBKP       
W2   ,EGBES      
W2   ,SBSP       
W2   ,SASNU      
W2   ,EUDES      
W2   ,VTR        
W2   ,OPKIR      
W2   ,REDAX      
W2   ,SBRJ       
W2   ,TOKIM      
W2   ,VAMIL      
W2   ,VUMDO      
W2   ,VUNOK      
W2   ,VULBU      
W2   ,NITLU      
W2   ,SBCT       
W2   ,OGMUK      
W2   ,SBGL       
W2   ,VUTNO      
W2   ,LUCAS      
W2   ,DOGSU      
W2   ,ETIGU      
W2   ,SBSV       
W2   ,SDCO       
W2   ,UTGIR      
W2   ,SCB        
W2   ,POSMU      
W2   ,SNBR       
W2   ,DALIG      
W2   ,SOSKI      
W2   ,OGNAV      
W2   ,AKNEN      
W2   ,NECTO      
W2   ,SBPA       
W2   ,BIVUS      
W2   ,IVSOB      
W2   ,SIPOT      
W2   ,SNZR       
W2   ,PAJEM      
W2   ,SBTE       
W2   ,DAPTA      
W2   ,EKINU      
W2   ,EDVIV      
W2   ,MALMI      
W2   ,SNLI       
W2   ,PAPES      
W20  ,PAPEL      
W20  ,TRS        
W20  ,ELIET      
W20  ,ESTEP      
W20  ,SBSL       
W20  ,SLI        
W20  ,ACARI      
W20  ,SBHT       
W20  ,SBTE       
W20  ,SWNK       
W20  ,SBPS       
W20  ,IVPON      
W20  ,SBBE       
W20  ,SBJC       
W21  ,BGC        
W21  ,SJC        
W21  ,MULUL      
W21  ,NILPA      
W21  ,SBGR       
W21  ,SEBNU      
W21  ,MATNA      
W21  ,MUDRU      
W21  ,NIKNU      
W21  ,PUGPU      
W21  ,SEMDU      
W21  ,BSI        
W21  ,FUR        
W21  ,KUBIX      
W21  ,KUBVO      
W21  ,KUDEK      
W21  ,KUDGA      
W21  ,KUDGI      
W21  ,KUDGO      
W21  ,PABER      
W21  ,PADEG      
W21  ,PKT        
W21  ,SEBNA      
W21  ,SIDIX      
W21  ,SIDUS      
W21  ,SIGOM      
W21  ,TENAN      
W21  ,MOVPA      
W21  ,NUXES      
W21  ,BBC        
W21  ,DEJAN      
W21  ,ETIGU      
W21  ,SBBR       
W21  ,FRONT      
W21  ,SBKP       
W21  ,PAKIB      
W21  ,ALGOX      
W21  ,PANOK      
W21  ,POSTA      
W21  ,REDAD      
W21  ,FLAND      
W21  ,MOPDA      
W21  ,MOTMA      
W21  ,PONVU      
W21  ,REINA      
W21  ,KOLTU      
W21  ,MUDKA      
W21  ,SBGV       
W21  ,EDNAM      
W21  ,ENSOD      
W21  ,PCX        
W21  ,PULOT      
W21  ,SBUR       
W21  ,POSMU      
W21  ,SIDAK      
W21  ,SBRJ       
W21  ,MALBA      
W21  ,SBBH       
W21  ,SBSP       
W22  ,SLI        
W22  ,YTZ        
W22  ,ELENA      
W22  ,POPSO      
W22  ,SBSL       
W22  ,SIAQ       
W22  ,SWFN       
W22  ,SBIZ       
W22  ,ABIDE      
W22  ,SIME       
W22  ,SWBV       
W22  ,SBMA       
W23  ,STM        
W23  ,YUB        
W23  ,BOMAK      
W23  ,DATEK      
W23  ,JAC        
W23  ,RIDAL      
W23  ,SBIH       
W23  ,SBSN       
W23  ,TIR        
W23  ,VUSLO      
W23  ,BRACO      
W23  ,CLUBE      
W23  ,SBCY       
W23  ,SBEG       
W23  ,SBMN       
W23  ,MIPAD      
W23  ,MITU       
W23  ,UMLEV      
W23  ,EGIMO      
W23  ,SBTS       
W23  ,LIMPO      
W23  ,MABMA      
W23  ,SWFN       
W23  ,SWPI       
W23  ,SBPJ       
W23  ,BOGUR      
W23  ,SAVIO      
W23  ,TMA        
W23  ,OBLEV      
W23  ,SBEK       
W23  ,SBBE       
W23  ,SIPB       
W23  ,MALMI      
W23  ,SIAQ       
W23  ,LIVAB      
W24  ,SELMU      
W24  ,BGC        
W24  ,SBBH       
W24  ,SBCF       
W24  ,SBGO       
W24  ,SBMK       
W24  ,SBSJ       
W24  ,NIBVI      
W24  ,YBA        
W24  ,KUDEM      
W24  ,ULD        
W24  ,URB        
W24  ,ARVIS      
W24  ,BRU        
W24  ,POPTU      
W24  ,GAZAR      
W24  ,GOI        
W24  ,GUARI      
W24  ,SCB        
W24  ,RDE        
W24  ,MATKA      
W24  ,MATMO      
W24  ,SIGAK      
W24  ,FAROL      
W24  ,JRP        
W24  ,MUKAK      
W24  ,SWNS       
W24  ,SIDOM      
W24  ,OPLIK      
W24  ,URBB       
W24  ,BCO        
W24  ,SBGR       
W24  ,FRM        
W24  ,ATEBO      
W24  ,SBSR       
W24  ,GNV        
W24  ,SNBA       
W24  ,ENACT      
W24  ,NEBIX      
W24  ,PANAM      
W24  ,SBBR       
W24  ,TOMUT      
W25  ,SGC        
W25  ,TFE        
W25  ,POPTI      
W25  ,SBBE       
W25  ,SBTF       
W25  ,SBUA       
W25  ,SJOH       
W26  ,KISAB      
W26  ,ARA        
W26  ,BCH        
W26  ,OPINE      
W26  ,PRR        
W26  ,REMIX      
W26  ,URP        
W26  ,CTB        
W26  ,ELOSA      
W26  ,JAVAN      
W26  ,KOTEG      
W26  ,LON        
W26  ,REDOC      
W26  ,SBBI       
W26  ,SBCT       
W26  ,SBLO       
W26  ,SERGI      
W26  ,SBMG       
W26  ,SBVT       
W26  ,ASONO      
W26  ,ELANU      
W26  ,PNG        
W26  ,SASNU      
W26  ,SIDOK      
W26  ,SSGW       
W26  ,SBGR       
W26  ,SBKP       
W26  ,SBGL       
W26  ,SBSP       
W26  ,SBNF       
W26  ,SBCG       
W26  ,KOTIL      
W26  ,LOMIB      
W26  ,NEGUS      
W26  ,NIRDA      
W26  ,PADUL      
W26  ,XPC        
W26  ,SBCH       
W26  ,SBPA       
W26  ,MUBET      
W26  ,RDE        
W26  ,SANBO      
W26  ,SSER       
W27  ,VODIK      
W27  ,AGTAL      
W27  ,ATM        
W27  ,BARCO      
W27  ,PACAI      
W27  ,PTT        
W27  ,ROTAM      
W27  ,SBBE       
W27  ,SBHT       
W27  ,SBSN       
W27  ,SBTB       
W27  ,SOBID      
W27  ,STM        
W27  ,BEL        
W27  ,MNS        
W27  ,IRURA      
W27  ,ISANU      
W27  ,ACARI      
W27  ,DOBDA      
W27  ,SBCY       
W27  ,SBEG       
W27  ,SBIH       
W27  ,SBMQ       
W27  ,SBPV       
W27  ,LET        
W27  ,MABMA      
W27  ,MALMI      
W27  ,SBCZ       
W27  ,MASVA      
W27  ,SBTF       
W27  ,SIGAX      
W27  ,SIPW       
W27  ,SWFN       
W27  ,UDIDI      
W27  ,UMBAS      
W27  ,SBMN       
W27  ,SBSL       
W27  ,SBRD       
W27  ,SWPD       
W27  ,SBUA       
W27  ,VUMPI      
W27  ,UTBOL      
W27  ,SBVH       
W27  ,NEMIG      
W27  ,MOMSO      
W27  ,SJTN       
W27  ,LONAS      
W27  ,POPTI      
W27  ,SBPI       
W27  ,UMLEV      
W27  ,MAPVA      
W27  ,SBEK       
W27  ,AKTOR      
W27  ,EGIMO      
W27  ,SIGOB      
W27  ,LIMPO      
W27  ,OPNUP      
W27  ,SWPI       
W28  ,NIDSI      
W28  ,OPRAX      
W28  ,BRIDE      
W28  ,PANOP      
W28  ,SAKRU      
W28  ,SBCF       
W28  ,SBSR       
W28  ,SIGAK      
W28  ,BGC        
W28  ,DADOV      
W28  ,DAGBA      
W28  ,EUDES      
W28  ,JRP        
W28  ,MUBUD      
W28  ,OBDOX      
W28  ,UBSUT      
W28  ,ULD        
W28  ,AAQ        
W28  ,MOTLU      
W28  ,SAMTA      
W28  ,TENEM      
W28  ,URB        
W28  ,SBBR       
W28  ,KEVOP      
W28  ,BSI        
W28  ,LUZ        
W28  ,ISAMA      
W28  ,TODLI      
W28  ,MULUX      
W28  ,PANAM      
W28  ,SIPOT      
W28  ,TOMUT      
W29  ,SBVT       
W29  ,SBGO       
W29  ,PADIM      
W29  ,CGR        
W29  ,CREMA      
W29  ,POVOX      
W29  ,ALONE      
W29  ,GOI        
W29  ,UBSUS      
W29  ,MOTPI      
W29  ,ANP        
W29  ,GRD        
W29  ,BUKOV      
W29  ,SBBR       
W29  ,PULOT      
W29  ,SBCG       
W29  ,SSFE       
W29  ,SBBP       
W29  ,SSPB       
W29  ,SSKG       
W29  ,SBGR       
W29  ,SDAM       
W29  ,GNV        
W29  ,NUXUG      
W29  ,GEMUV      
W29  ,ESIGI      
W29  ,GOMAL      
W29  ,SSIE       
W29  ,SBSP       
W3   ,ELOPE      
W3   ,GJM        
W3   ,GUIMA      
W3   ,ISURA      
W3   ,MCR        
W3   ,PLOTO      
W3   ,MNS        
W3   ,PVH        
W3   ,SBPV       
W3   ,SBCY       
W3   ,SBEG       
W3   ,SBGM       
W3   ,SBMA       
W3   ,SBMN       
W3   ,SBMY       
W3   ,ILKOK      
W3   ,SBSL       
W3   ,SBTF       
W3   ,SWLB       
W3   ,SWPD       
W3   ,LIMPO      
W3   ,VILUX      
W30  ,PANOP      
W30  ,SBSP       
W30  ,SBUR       
W30  ,VTR        
W30  ,MOMSI      
W30  ,SBCN       
W30  ,SCB        
W30  ,CAL        
W30  ,KIGUB      
W30  ,SBYS       
W30  ,MANSE      
W30  ,SBVT       
W30  ,SBBH       
W30  ,SBBR       
W30  ,SBIP       
W30  ,SBUL       
W30  ,KOLBU      
W30  ,MULUX      
W30  ,NIDSI      
W30  ,OPRAX      
W30  ,BSI        
W30  ,MUBIL      
W30  ,NIBVO      
W30  ,PABIG      
W30  ,PADAG      
W30  ,PADEP      
W30  ,POTRI      
W30  ,RCL        
W30  ,RPR        
W30  ,SBGR       
W30  ,TENIK      
W30  ,URB        
W30  ,URBB       
W30  ,DADOV      
W30  ,DAGEP      
W30  ,ULD        
W30  ,SBCY       
W30  ,DAGBA      
W30  ,JRP        
W30  ,SBCF       
W30  ,SBRP       
W30  ,SIGAK      
W30  ,MOLMI      
W30  ,NIKNI      
W30  ,OPOTI      
W30  ,AAQ        
W30  ,MENDS      
W30  ,BHZ        
W30  ,SBKP       
W30  ,BGC        
W30  ,LOKAR      
W30  ,MALMI      
W30  ,POSMU      
W30  ,SDAI       
W30  ,IRULI      
W30  ,MILIX      
W30  ,SAFOK      
W30  ,GENBI      
W30  ,SDDN       
W30  ,NILBI      
W30  ,PMS        
W30  ,REDIV      
W30  ,SDSC       
W30  ,OBDOG      
W30  ,SDCO       
W30  ,TODIM      
W30  ,SWPR       
W30  ,SIRUL      
W30  ,CPN        
W30  ,SBJD       
W30  ,UTGIR      
W30  ,OROKA      
W30  ,ISIBI      
W30  ,LUVLA      
W30  ,SWNS       
W30  ,SWNV       
W30  ,SBSJ       
W30  ,SBGO       
W30  ,ESIGI      
W30  ,IMBES      
W30  ,REMIG      
W30  ,BOMAG      
W30  ,MABMA      
W30  ,MANSI      
W30  ,PUPSI      
W30  ,SAMGA      
W31  ,PANEM      
W31  ,SBBH       
W31  ,SBBR       
W31  ,MAVSA      
W31  ,NEFAS      
W31  ,SBSP       
W31  ,PABAN      
W31  ,SBCF       
W31  ,SBUR       
W31  ,KOMBO      
W31  ,MOLTI      
W31  ,KOMLU      
W31  ,MAPGA      
W31  ,POSTA      
W31  ,KUBIV      
W31  ,KUDGI      
W31  ,MUBIR      
W31  ,PADEL      
W31  ,DOBDU      
W31  ,URB        
W31  ,NINDI      
W31  ,SELDO      
W31  ,ARX        
W31  ,BHZ        
W31  ,EKUGA      
W31  ,TENAN      
W31  ,KEXAL      
W31  ,SBAX       
W31  ,SBCY       
W31  ,ALGOX      
W31  ,PESCA      
W31  ,MOPDA      
W31  ,SNFU       
W31  ,SBUL       
W31  ,ISIBI      
W31  ,TEGUK      
W31  ,GILNI      
W32  ,MUKNU      
W32  ,RPR        
W32  ,SBVG       
W32  ,PUKIL      
W32  ,SBFL       
W32  ,KUBLI      
W32  ,MUDAV      
W32  ,PADAT      
W32  ,EVNUG      
W32  ,KUDGO      
W32  ,PADEV      
W32  ,KOLTU      
W32  ,MATNA      
W32  ,NIGMA      
W32  ,NILGU      
W32  ,NIPKI      
W32  ,EGBES      
W32  ,MUBGI      
W32  ,VUKEM      
W32  ,KOGLI      
W32  ,SBRP       
W32  ,EDNAM      
W32  ,PAKIB      
W32  ,SBBR       
